	WT_01	WT_02	WT_03	WT_04	WT_08	WT_14	WT_16	WT_15	WT_30	WT_180	gene_length
b4017	0.197633891979471	0.256732687662178	0.133747093826453	0.203097191672013	0.077142561091459	0.037195936958328	0.043636163331183	0.040148389261979	0	0	2187
b4018	1.2574737352762	1.2099190794247	1.63105926583283	2.39294392248502	0.818408862928717	0.493232774545886	0.925812340610839	0.212953381993518	0.637145990439089	0	825
b4019	4.29451703857753	5.84264951013066	3.82741355377905	3.53685245502019	2.413194865128	1.67902622212988	1.94386217307709	0.381541476071721	0.342439684960415	0.027869007287359	3684
b4020	1.53620149894279	1.75850972890551	1.25474198346549	0.574594776535983	0.379242058173912	0.299195326605722	0.175499492784934	0.430562922916763	1.28838068759746	0.504007397473606	1632
b4021	1.00234791933945	0.632878829561394	0.339165311859995	1.35904842524436	0.407713346220797	0.589763149234239	1.10704087015698	0.127297628097611	0.30469456770503	0	690
b4022	1.18831051848549	0.929041665122114	1.07225852517822	1.52641235646181	0.580060293429505	0.83906545755669	0.328082838525046	0.201181206586286	0.120384844728178	0	873
b4023	0.633362157760981	0.685597935533336	0.642933864417713	0.903942907769845	0.618322103452986	1.78882341897186	0.699515388543214	1.6090103924139	2.6958845446945	0	273
b4024	27.7933251213702	27.7748582155254	21.4525423906256	28.4798527802778	14.5878214777612	15.6753608111124	13.8628367029275	3.18867819836499	0.856677480214141	0.076099872297586	1350
b4025	12.8370388524408	13.4987738762216	12.9070041035339	19.4130808485851	7.26355449401637	8.53374091511338	8.44880147964207	5.32436166216963	1.84782851187574	1.43345421615682	1650
b4026	0	0	0	0.203097191672013	0	0.334926215718865	0	0.36151120746837	0	0	243
b4027	0	0	0	0	0.088002163054006	0	0	0	0	0	639
b4028	0	0	0	0	0	0	0	0.119039534901492	0	0.139345036436796	738
b4029	0	0.059457169220427	0.055757209281107	0.023493138088913	0.053622801400555	0	0	0.083723008679795	0	0	2097
b4030	1.05171316532382	2.42875985370618	0.854085772387822	0.240163046093806	0.273797011138614	0.198025633740947	0	0	0	0	411
b4031	0.175674570648419	0.084537737978676	0.039609266194448	0.167166509888969	0.11433529112899	0	0.194023378312833	0.119039534901492	0	0	1476
b4032	0.77618420043381	1.12032779400966	1.18195922549519	0.720094295624463	0.252584213522655	0.365366654279948	0.750121879933865	0.197140012043505	0.235933267746752	0	891
b4033	1.39891251361322	1.77672745546623	1.28750592596016	2.07642817760225	0.619109846600528	0.842809468716609	0.061778113075001	0.454810090173451	0.204075968224797	0.066535969427754	1545
b4034	6.67822730526956	11.6292108826651	7.61422322168078	10.6501403414205	2.9291103594005	3.96360555360323	1.92409699625093	0.516306528867949	1.14759876000704	0.08628080115902	1191
b4035	0.697165225250417	1.34168564961729	2.46396548967946	1.45938781544344	0.504155614427041	0.80219508678618	0.855536156340049	0.236146324586872	0.376820334939553	0	1116
b4036	5.80227516461514	8.60700234729611	6.76253623793988	11.1886563701771	2.01403415879481	1.3959464218212	0.99675691250377	3.47208892869135	2.35207804490311	0	1341
b4037	2.34670794570899	1.49029737793109	2.47748061595851	1.60765123313061	0.855263988760158	0.883668025287902	0.310991212187449	0.858402432119913	0.913242586296027	0.223260571294674	921
b4039	1.04159804486818	0.876946453895402	0.587410683297283	0.495527534480439	0	0.326868452570343	0.19173176360835	0.882034634989656	0	0.412996063712304	498
b4040	0.297056016116125	1.64365070630865	0.268020751014428	0.45224290821158	0.193334675353941	0.466129389409949	0.218658236386017	0.301859661934707	0.240769689456355	0	873
b4041	3.42383859320341	2.62528669845366	2.84806420838929	2.87090095873089	1.81057135725818	1.77954478261902	1.29982295717155	0.579823564833837	0.433700859828588	0.339364295381126	2424
b4042	1.17145198439275	2.19798118744558	2.69541934058823	5.21641440704901	1.67733023058818	0.882284368989671	0.517522987428914	1.42847441881791	0.569856644914169	0.557380145747183	369
b4043	5.39447154761288	6.04429229178903	5.09169218479209	2.59337592622258	4.15765206536032	2.53925348189481	4.3900653861659	0.577012299064946	2.41694917957323	0.337718892736854	609
b4044	0.250543752824369	0.180804697167678	0.254330103614869	0.357628736538373	0.081531415770623	0	0	0.063604888021167	0	0.074454469653314	1380
b4045	4.94015566731886	5.64475009694368	1.67160464466999	4.70050312040319	1.60761496203069	2.32543788804464	0.454599067001671	7.11179957885285	29.0385067820746	113.121431793709	210
b4046	0.33500933133003	0.846313221904605	0.453488068350323	1.1477582484405	0.65422068403384	0.315392244449721	0.184952403440924	0.170169431073204	0.203655409815266	0.199196557622194	516
b4047	0	0	0	0	0	0	0	0	0	0	255
b4048	0	0	0	0	0	0	0	0	0.445476495295449	0	708
b4049	1.91556174303987	1.98342378456095	1.46548434215442	1.85437853839632	0.54202355287675	1.0193477340615	0.827845811994222	0.338493968985572	0	0	1038
b4050	0	0.256732687662178	0	0.406194383344025	0.463080436019481	0.334926215718865	0	0	0	0.846353985147475	243
b4051	2.37221188190057	1.96551800537285	1.3080418970595	1.75551980816083	1.1436342481283	0.578938073489255	0.485153929728102	2.32122700455146	6.09031660761958	1.35858839584244	984
b4052	2.99165494228242	2.86386404902964	2.89229553075709	4.32204643371036	0.953675614835258	1.14957420918912	0.87654262446447	0.434252709238433	0	0	1416
b4053	0.640364933461041	0.866465022175537	0.108296531352915	1.50805217291333	0.312565227471229	0.376761470853615	0.088322650068588	0.081263151132015	0	0	1080
b4054	6.29938578529841	9.19639571311497	5.2920787973711	7.48182415133708	4.99524810066846	5.72597671981479	4.39827700552363	0.735760962952029	0.616328349167317	0.172253089322238	1194
b4055	0.363193342172247	0.174752918138946	0.245788075750188	0.069097464967392	0	0	0.133677524428133	0.492147213666539	0	0	714
b4056	1.24390045398103	0.748049799530867	0.841799293952321	1.3018949506499	0.809574886202708	0.975884647987652	2.28970502556187	0.210669228556294	1.00849906605474	0.246604721310285	417
b4057	1.21078856394247	1.04851750883367	1.96659714120235	1.65898077853496	0.315209793752264	0.683933169060904	0.802351598406856	1.47644164099962	1.17798410509564	0.288048300412889	357
b4058	0.704340908992454	1.01657409787789	0.497368348477112	0.751780418845224	0.418516680815662	0.345914074557758	0.304402819912062	0.52895722482796	0.409623890882952	0.036404533504521	2823
b4059	1.44888293774451	2.09123279653671	2.61479663923528	2.20578850308763	1.46689027545904	1.81877550825122	2.66705758023329	3.76270352755049	3.32840439262875	1.14900523402828	537
b4060	0	0	0.622397893318376	0	0.199524085798916	0.865843276504808	0	0	0	0	282
b4061	0.217864132890755	0.275137582646466	0.184297176532514	0.186563155411958	0.177242208197007	0.102553349163006	0.180464657977979	0.166040384475144	0.264951798004374	1.29596025769483	1587
b4062	2.66831690378582	3.08091703089519	1.98631401373932	2.43726501072839	0.34728219333077	0	0.294663457418013	0.542222885174916	0.64892162590595	3.80879860849417	324
b4063	0.743677488542173	0	0	0.106113964057066	0.242005948398516	0	0	0	0.226050145122779	0.442304798313401	465
b4064	4.41875146673785	4.9449273612191	3.51042241014312	3.14408272201269	2.20900058781152	2.77333557093672	2.68768211257363	0.325316160693894	0.077803305763189	0	1350
b4065	1.04790918840034	1.13430303630281	0.212731598054673	0.987106642391313	0.375078272965475	0.789172439273418	0.347179627729065	0.372668418488657	0.254858396175635	0.124639250303614	1650
b4066	0	0	0	0	0.043494675217869	0	0	0	0	0	1293
b4067	0.733475914065543	1.02087897161998	1.45378293412061	0.658054643150169	0.579722689223415	0.838577108274961	0.520769441593597	6.22950138769736	13.8274348073592	0.872474752125295	1650
b4068	0.274405062617166	0.792221547493157	3.1575079438434	2.5069053843491	0.714483034820822	0.258336770034429	0.606227573281582	5.29897241819433	26.3682763003615	3.26468452156643	315
b4069	0.750161540116303	1.4330862297935	1.61274656225992	1.4108715239699	1.57970634766062	1.24634875851834	0.731025090729846	19.9561214686962	28.337751332194	2.62472573060984	1959
b4070	0.060085544586935	0.173629907597532	0.081383292875152	0.068653266978316	0.039105820538705	0.339809708536151	0.465102301063882	0.550217422205201	0.073072023655968	0	1437
b4071	0	0	0	0	0	0	0.336771877612874	0	0	0	567
b4072	0	0	0	0	0.083725843110205	0	0	0	0	0	672
b4073	0	0	0	0	0.058743131859579	0	0	0.183522943475437	0	0	957
b4074	0	0	0	0	0	0	0	0	0.063294040634378	0	1659
b4075	0	0	0	0	0	0	0	0	0	0	384
b4076	0.144810485155562	0.418009479304154	0.195998584566324	0	0.094247840866662	0	0	0	0	0	597
b4077	0.789498119666023	0.712175851680138	0.400714718117838	0.375594077429895	0.085638933611379	0.371633803395465	0.217989848763876	0.133710828132894	0	0	1314
b4078	1.25289167216382	1.71795657046555	1.95021516995501	1.14445144118849	0.73389527667097	2.24119763694646	0.691876672861607	0	0	0	690
b4079	0.603708428561962	0.69707759884557	0.463024715897878	0.459498142033156	0.157154757934679	0.113622599548854	0.133295588644052	0.163580526927364	0.097884969818283	0.095741866363584	2148
b4080	0	0	0	0	0	0	0	0	0	0	1467
b4081	0.042103108221348	0	0	0.024036046742229	0.027402208060934	0	0	0	0.051202986360369	0	2052
b4082	0	0	0.056634814883643	0	0	0	0.184952403440924	0	0	0	1032
b4083	0	0.031381905685073	0.029429041205033	0	0	0	0.096152333642236	0	0.105875579599367	0	1986
b4084	0.185876145125049	0	0.062895068181731	0.424554566892504	0	0	0	0.094440959423693	0	0.110550490162034	930
b4085	0	0	0.168090726405687	0	0	0	0	0	0	0	696
b4086	0	0	0	0	0	0	0.194596281988953	0	0	0	981
b4087	0	0	0.114439770570666	0	0	0	0	0	0	0	1533
b4088	0.092332894415606	0.066631958790573	0.062485518900548	0	0	0.173852344295382	0	0.093825995036748	0	0	936
b4089	0.970273477552756	1.12032779400966	0.722269410886948	0.775470978262615	0.505168427045309	0.365366654279948	0.535760421118752	0.690165746262822	0.235933267746752	0.346254418954016	891
b4090	0.384201669272427	0.138629412390124	0	0	0	0	0.424330656113301	0.390414533654784	0.467240392988665	0	450
b4092	0.227806345304421	0.082166937946802	0.077053771902642	0.260102600270111	0.074104123236653	0.107192667339428	0.125752356908465	0	0	0.135437205156649	759
b4093	0	0	0	0	0	0	0	0.201884023028509	0	0	435
b4094	0	0	0	0.088444755158262	0	0	0	0.157430883057915	0.56523050240933	0	558
b4095	0	0	0.051427688308597	0.043383336933098	0	0	0	0	0	0.0903943077697	1137
b4096	0	0	0	0	0	0	0	0.12896681714789	0	0	681
b4097	0	0	0	0	0	0	0	0	0	0	759
b4098	0	0	0	0	0	0	0	0	0	0	846
b4099	0	0	0	0	0	0	0	0	0	0	1065
b4100	0	0	0.09998853164891	0	0	0	0	0	0	0	585
b4101	0	0	0	0	0	0	0	0	0	0	453
b4102	0	0	0	0	0	0	0	0	0	0	726
b4105	0	0	0	0	0	0	0	0	0	0	1017
b4106	0	0	0	0	0	0	0	0	0	0	789
b4107	0.389388910531731	0.702567872603594	0.26351570892141	0.333444623799786	0.126714112018939	0	0	0.197842828485728	1.65752583156308	4.4006293721058	444
b4108	6.94718576456445	8.17002646773696	5.57209349162018	7.34451761738045	13.0620192683395	7.50926551359373	11.65123754521	1.83022186760354	1.5644772834544	1.22417956733846	336
b4109	0.038731401402801	0.111926717294277	0.131231291099184	0.088543465822501	0.025207780721352	0	0.085649099580025	0.118161014348714	0.094310223337271	0.092245385744506	2229
b4110	0.098298221863805	0	0.066522504672212	0.056117012619946	0	0	0.108565246624848	0	0	0	879
b4111	2.70341723630711	3.6943303444054	2.29663535479597	1.74036772120012	1.34771599070943	3.95310604404606	2.73170021168889	5.26058107003791	2.16850429914294	0.821055919491791	1503
b4112	0.712467586965363	0.228532645177779	0.107126390549534	0.99431252088077	0.360673826838988	0.819857052475365	0.174831105162794	0.32180207848278	0.577636975490487	0.282495066488471	1092
b4113	0	0.093209874937374	0.262345568118029	0.516404839967015	0.336422591368223	0.243279333847798	0.285401514654063	0.393928615865898	0.628629682646091	0	669
b4114	0.84137053225906	0.455380774543436	0.462615166616695	0.270171088022502	0.547594022277228	0.247511694289445	0.522679120513999	0.267158100099954	1.08714348863699	0.125050600964682	1644
b4115	0	0.046604937468687	0	0	0	0.060799485575211	0	0.065625485292557	0.078539282979868	0	1338
b4116	0	0.081854990574187	0	0.2590661382956	0	0.106785709604654	0.375920295481113	0.576397334678001	0.275886316652173	0.134923016830314	762
b4117	0.15241843900254	0.13750640184871	0.051544702388935	0.065247749062066	0.024757641779899	0.07170595286715	0	0.038654904322256	0	0	2268
b4118	0.380397692348938	0.137256843950618	0.772351437271656	0.162872595994567	0.185682313349245	0.53718420990146	0.315097021866313	0.966460460111673	0.809574938346697	0.339364295381126	909
b4119	0.063716613468447	0	0.086239377209183	0.03637487977212	0.041469049981331	0.059985570105663	0	0.323910527809448	0.310056687426547	0.303268274872406	1356
b4120	0.182331530264525	0.263221193012571	0.205710753234387	0.138787193920219	0.079111918960315	0.057218257509201	0.335721554206653	0.741295642434533	0.59141026340262	0.3615772310788	1422
b4121	0.274405062617166	0.198024192136028	0.557162543529883	0.313357003627122	0	0.387505155051644	0.15153302233389	0	0	0	630
b4122	0.052477590739956	0	0	0.059917373193153	0	0.049404669001543	0.23183502093679	0.266630987768287	0	0	1647
b4123	0.064408245636354	0	0	0	0	0.121354796509557	0	0.655112776206958	0	0.306661917826218	1341
b4124	0.240082816284773	0.779868431537601	0.568805444523524	1.02821963404691	0.312565227471229	0.452130043333729	0.265158918097803	0.36599166228754	0.438011583526278	0	720
b4125	0.741602592038452	0.802765368687545	0.716945270231564	0.7862797959968	0.655064694549063	0.748069708061261	0.643561796175439	0.269090845316067	0	0	1632
b4126	0.748518913717523	0.810252105630306	0.759830930675479	0.427318465491199	0.730744304080801	0.352344006767185	1.24005000696297	3.04249237838265	2.73089603228794	2.67110551764526	231
b4127	0.316681078880491	2.74239174213334	0.428622576278475	0.542365744661907	0	0	0	0.965406235448339	2.31075818116672	0.7533887357461	273
b4128	0	0	0.393986408498397	0	0	0	0	0.887393610361605	0	0.346254418954016	297
b4129	2.33503665287556	1.76724425533873	1.84999261014543	1.72319206562252	0.222368637077641	0.536126119791048	0.566028832007122	0.231490165657146	0.623267562924574	0.135437205156649	1518
b4130	0.059221004377051	0.171134328616611	0.16048481118371	0	0.038543146861889	0	0	0	0.072020627632141	0	1458
b4131	0.040201119759604	0	0	0.114849857842229	0	0	0.088895553744708	0	0.04888991510795	0.047819514349159	2148
b4132	0	0.046729716417733	0	0	0	0	0	0	0	0.231076233854967	1335
b4133	0	0.040490768965432	0.037971069069715	0.032031610545598	0	0	0	0.057015983875327	0	0.066741644758288	1539
b4134	0	0	0	0.649368104697125	0	0	0	0	0	0	76
b4135	4.35270059470272	1.62468430605365	3.45349506005864	1.37094306028518	0.488400751476196	0.989070078594325	1.65769678685487	1.67771069964118	2.19037333643854	2.85652182812168	576
b4136	1.73106886225063	1.50645625183255	1.06810452532621	1.22075478464534	0.629575576989304	0.527254441172978	0.843409695195497	0.051657008503378	0	0	1698
b4137	1.27511035555784	3.68079182843391	4.83238898276286	0	0.663898671275073	0.240023671969607	0	0.259075711014392	0	0	339
b4138	9.16326168455998	13.4170436645965	9.12200815387742	7.50561342141871	6.48239462849287	4.50087115505164	5.50016174259552	3.44116500523355	2.0995327199799	0.552855288475435	1302
b4139	2.4666196728199	2.7352169525632	1.46571837031509	1.99203055967779	1.80117470685536	1.47261725905259	1.79404786177156	5.62446428299878	3.58505016204489	5.36730342561568	1437
b4140	1.2687127580047	0.784734810550396	0.613270795052004	2.58671295638644	0.943660023387935	0	0.400268701716237	0.184137907862382	0.220372606594114	0.646746076864213	477
b4141	1.23793512653283	0.446646248110215	0.651592906362733	1.09939002296332	0.223775321269681	0.258987902410068	0.303829916235942	0	0.167277107390856	0.245370669327081	1257
b4142	94.6877290392877	141.11900198149	106.466840685709	86.1199709494337	69.8557119072225	63.9504779240175	98.4069005756619	18.2277201331597	4.29137801085179	0.699501799146188	294
b4143	73.2260370530446	95.4971354628621	75.0253913270207	82.6484155988078	51.7919175235634	55.1011005898136	59.5396829284522	9.44128467660043	1.91501271779828	0.561905003018931	1647
b4144	18.3164947026853	10.2219538953242	22.8077994691016	28.0237601561609	11.1263092853575	15.1746400142467	9.97988655407429	0.992640372584474	2.07903049751527	0.580929971093328	354
b4145	0.397429134483652	0.071685506226936	0.268956863657132	0.794176649135931	0.517378445832214	0	0.329228645877287	0	0	0	870
b4146	1.59628704352972	2.2433383354238	2.10373764335861	1.82264305984344	0.656133774535014	0.47451271874629	0.835102591891749	0	0.10209055391359	0	1029
b4147	58.8558225923956	63.4897752956959	56.0304956657363	64.5013977297537	28.8779323131191	29.1401272069334	31.6595164979368	4.33831019373099	4.07941657244829	0.362708445396737	567
b4148	1.08741867599203	2.35426682112571	0.735901551246337	2.94888238347981	0.707730950699031	1.02374287759706	0	0.552501575642425	1.32244591876945	0	318
b4149	3.07603406676709	2.45346608561729	1.31471169963877	1.38634192390648	1.36977279884061	0.609622686691202	1.2516035644314	3.61932897333704	9.45068343937267	3.2738370737752	534
b4150	0.609846664052138	0.550150386343886	0.309560749534454	0.391683915700873	0.297710642403289	0.215280641695358	0.673543755225749	0	0	0	1134
b4151	0.720421356896295	0.34657353097531	0.325006608139084	0.411277982552341	0.156254480051774	0.226024325893387	0	0.732071176630359	0.876128306654938	0.285580196446481	360
b4152	0.436592805991394	0.472600269511787	0.295460552853713	0.249244427203807	0	0	0.723290891102218	0.665479318729745	3.71700036303517	0.259665104799195	396
b4153	1.64668973776596	1.86737936194816	0.795988281499954	0.805775152184029	1.30140794710748	1.77173119411136	2.98788363886081	5.85674511715343	6.29397201743485	2.51839158472376	735
b4154	0.286681533597518	0.827658769022226	0.743858508709328	0.600210193906038	0.466512745448058	0.854855417665914	1.00286788504906	3.10803001161992	1.45292416532636	1.19373961841943	1809
b4155	1.23750285642789	1.14821588912144	0.658028680781329	0.807403878143975	0.172572016679435	0.249627874510269	0.585698524887262	0.359227054031146	0.644926321015408	0.105100093902882	978
b4156	0.172562225892836	0.124529391147924	0.03890718171242	0	0.112309665892452	0.162457527721714	0	0	0.069917835584488	0	1503
b4157	0	0.198024192136028	0	0	0	0	0	0	0	0	315
b4158	0	0.198024192136028	0	0	0.178592625021365	0	0	0	0	0	315
b4159	0.546130050583691	0.825849474261058	0.774457690717742	1.55903623099284	0.220005407635014	0.220326917606553	0.143607854814223	0.026355616583356	0	0.061805436825472	3324
b4160	5.17470542626038	4.82888293860631	8.03032529136307	8.14945372891844	1.56777766571212	2.26781267280066	3.05462691712885	0.634555395271941	0.542415208692287	0	969
b4161	3.36617376120415	4.50289793422359	5.00059672324888	5.8588727652494	2.93890088137709	3.1690612722308	3.53643890874625	0.417121558459252	0.399320209849449	0.097592944338391	1053
b4162	4.27515133787613	3.1994570324889	3.3217957126381	2.98298691797443	1.44275157472363	1.19254894598124	2.44830385990125	0.965406235448339	0.192510611962702	0	546
b4163	2.27503756230961	2.4626997278467	3.07928403113738	0.649368104697125	2.96140782844973	2.14181855811468	3.7690378012512	0	0	0	76
b4164	1.13747555414431	0	0	0	0	0	1.25628227778639	0	0	0	76
b4165	2.27503756230961	0.820858316299218	0	0	0	0	0	0	0	0	76
b4166	0.379100882034112	0.820858316299218	0.513165249322756	0.259757112945274	0.345481637564959	0.214141160037991	0.167478841319246	0.308185009914712	1.29111431725941	0.45094316219583	1140
b4167	0.558406521564043	0.322366414860383	0.566874712197946	0.669505080201908	0.072641171676932	0.105076487118604	0.246635032569905	0.964703419006117	1.1545379737643	0.332062821147169	1548
b4168	0.561345958277648	0.540168070420204	1.26638488445913	0.534123404197939	0.974325738774401	0	0.41335000232099	0.190111847621276	0.227522099556137	0.222540707637805	462
b4169	0.969149575279907	0.932535475695402	1.13685029752485	0.95902345841528	0.294334600342394	0.851599755787724	0.927626535585221	0.590892923798847	0.314262271521854	0.461124091057264	1338
b4170	0.374259456858762	0.708931599004941	0.316581594354741	0.534123404197939	0.213084521410179	0.440409660572243	0.568320446711604	0.095055923810638	0	0.111270353818903	1848
b4171	20.2726033815687	23.22379560697	18.2103747596576	22.6276429848645	11.3599313959714	15.1485133276742	11.54639617248	12.4710385069678	21.558560049763	4.86607264510428	951
b4172	43.3668931001567	54.1112023169737	47.7144219901876	42.8065211666168	33.1412544949854	38.9836208956429	42.9523073097874	31.2741896021975	33.0048982819615	11.6482166694635	309
b4173	17.8846568678483	26.6409295160697	21.2835740586174	19.0331928572608	7.46712983028836	8.7681485703431	9.98809817343202	7.2694940180766	7.87926694216102	2.24772284974099	1281
b4174	8.71396013748329	6.9816317570227	8.77605602535781	11.5162277094546	2.76869209414029	5.29688048426926	4.62256879472483	1.25496660964415	1.00124443349034	0.571263230558229	1260
b4175	19.0972609662315	20.1136179125235	17.7558335645843	20.5769782906287	11.6453757522201	11.9049787899798	12.5411479221173	2.70979664504541	2.61534760926936	1.1255582463474	1005
b4176	0.436592805991394	0	0.295460552853713	0.498538209739733	0.284150206792026	0	0	0.887393610361605	0	0.51933020959839	198
b4177	46.255149033337	60.5162929399293	50.1295341013258	43.1621263345383	53.1919058988491	44.4238318940995	41.3836970445693	6.56008867170793	0.485534683803253	0.237452169101521	1299
b4178	8.11768675472633	4.10067299197375	3.98286675950822	4.40254498039738	1.18870440964126	3.24801107277692	1.12069507443785	3.29954749212565	3.2084401063101	5.55220554776576	426
b4179	5.80607914153863	4.39434024855355	5.67816675544667	5.31547055861298	1.7050700428552	1.16650365095572	1.95503379476144	4.71273565332521	7.87895152335387	1.89498965787516	2442
b4180	1.18104838072246	2.64213185657487	2.15803217663549	2.42729523364024	0.307444897012204	0.444723412560845	0.913017491844146	1.20014692715077	1.00534487798326	0.842857504528397	732
b4181	0	0	0	0.245542777294839	0.139936943424113	0	0	0	0	0	402
b4182	0	0.089216948567902	0	0.070578124930979	0	0	0	0	0	0.29421856032891	699
b4183	0	0.094520053902357	0	0	0	0	0	0	0	0	660
b4184	0	0.156348023154658	0	0	0	0	0	0	0	0	399
b4185	0	0	0	0.077191739435001	0	0	0	0	0	0	639
b4186	0.074264004029031	0.053592558615264	0.050257547505216	0.084792460581414	0	0	0	0	0	0	1164
b4187	0.159507668723589	0.3836952683165	0.143927318815868	0.273181763281796	0.069208862248355	0.250279006885908	0	0.594319153954683	1.35787796477241	0.695696805531308	1626
b4188	0.313222918040955	0.678111198590575	0.423942013064951	0.357628736538373	0	0.589763149234239	0.691876672861607	71.3002009511748	73.9024162355866	92.40478412567	276
b4189	1.30986487199517	1.13430303630281	2.12749150166724	1.04692530492023	0.511470372225647	0.493232774545886	0	99.2994416367244	50.339474806	100.34457174794	330
b4190	0.46105929393111	0.16633033907834	0.234028160676208	0.592263985434788	0.150008802239117	0.108494932090704	0.127280100044786	0.234213579370759	0.841116819061503	0	750
b4191	0.800477780331549	0.412581595020653	0.851277434459708	0.391683915700873	0	0	0.126229776638565	0.116140417077323	0.278094248302209	0.135951393482984	756
b4192	0	0.058521327102582	0.054879603678571	0.046295301528153	0	0	0	0	0	0.289590865391894	1065
b4193	0	0.044608474283951	0	0.070578124930979	0	0.058194956072658	0	0	0	0.073528930665911	1398
b4194	0	0	0	0	0	0	0	0	0	0	306
b4195	0.185876145125049	0	0	0.106113964057066	0.120974840515417	0.174991825952748	0	0	0	0	465
b4196	0.398380128714524	0	0	0	0.172853353517843	0.375052248367565	0.439990023260597	0	0	0	651
b4197	0.101064750535434	0	0.136847966955413	0.173138505075436	0.065776552819778	0.285521546717321	0	0	0.122908195185362	0	855
b4198	0	0	0	0	0.163794307321107	0.118424700819185	0	0	0	0	687
b4199	0	0.226037066196858	0	0	0	0	0	0.318287996271666	2.28562981619725	1.86290430631185	276
b4200	190.373483296865	233.96052946128	214.230314395644	254.005439961388	120.775879103295	182.103249584827	171.678129781264	24.1814539193399	1.5929701157001	0	396
b4201	157.538419033515	162.410657951957	101.04072225931	100.904212619853	67.1635434331292	67.438675451858	65.7777446058911	10.5979448363887	0.667531335527686	0	315
b4202	85.3164589802297	108.36065970949	80.8320395426786	71.0023833658787	57.2544661128275	51.7620937675412	74.9632047290782	14.2566315304902	0.922179452498555	0	228
b4203	198.652060984651	136.702263911583	114.803801374598	184.808277223115	71.0219093697911	125.523834327674	117.126910128686	16.3989917504959	3.9718587592108	1.59963988322831	450
b4204	0	0.078423569475421	0	0	0.212296778262637	0.204699740591238	0.120023320147259	0	0	0	795
b4206	2.84113849174162	4.00303346434525	1.73958982534643	1.15856706617468	1.14470332811425	0.382051921405675	0.298769267096877	0.412377547474247	1.48078615995778	0.965542839191937	639
b4207	5.15101702450956	4.82233204378139	3.39171162564012	9.77566256692601	3.35246603383678	3.93194424183782	2.9213313284848	0.28288361799469	0.169274759836128	0.662377401984798	621
b4208	4.95589029913875	7.0646097581383	4.92728740191706	6.28727704804723	2.58835518072079	2.82241467375044	2.43264449275396	4.10348164997329	7.8872575519421	1.67388867755109	1413
b4209	0	0.188166655161392	0.529430206489752	0.074427840836305	0.25455357139151	0.491035202778107	0	0.530011449491294	0.158550520393093	0.620419634555859	663
b4210	0.178959823445978	0.19371931839394	0.181664359724907	0.255413843718752	0.058236725550445	0.25272075329455	0	0.181853754425158	0	0	966
b4211	0	0	0	0	0.065326413878325	0	0.11085686132933	0	0	0	861
b4212	0.680738961262622	0	0.153522473403593	0.2590661382956	0.147645572796491	0.213571419209308	0	0	0.275886316652173	0.80974377631242	381
b4213	0.800477780331549	0.83439683227071	0.902880643888812	0.939330680899574	0.376259887686788	0.50234862780482	0.589326914836025	0.135555721293729	0.054041755624702	0.052858559947242	1944
b4214	2.45010695481111	2.18905949258879	1.73701551557899	3.1970903487091	1.82238750447132	0.659027355692746	0.515422340616472	6.16501797912342	7.94571517086687	7.07780231200182	741
b4215	0	0	0.062251490739871	0.052514073375218	0	0	0.101594918565381	0	0	0	939
b4216	0.155703691800099	0	0.105371179344463	0.266765570106252	0.506912715443439	0.146586176065535	0	7.5979728527605	14.9657812823566	0.555837580768178	555
b4217	9.18833335064662	26.5230134092212	6.78342325128024	14.7827116551238	0.543599039171835	0.786323735130001	0.922470402500136	38.196492297816	46.2207360222606	100.353621462483	207
b4218	0.707539707769024	1.06767107751224	0.783526281943945	0.587525873551309	0.16745168622041	0.242221243737386	0.568320446711604	0.326809645633617	0.391119320863599	0.076511222958654	1344
b4219	4.73534609159736	2.05030530124962	1.73958982534643	1.15856706617468	2.11328979538513	0.764185234358304	0.89649876918267	1.2373083465333	3.12611579764446	1.1264837853348	639
b4220	1.34608910678931	0.935467780997984	0.674820201309847	0.540786374034081	0.551589005382621	0.469385051288139	0.275280216375933	0	0.242451923094478	0	1734
b4221	1.30364018248401	0.973774918355111	1.06792900420571	0.953150173893052	0.506068704928215	0.366017786655586	0.505205558392322	0.209087891561293	0.417193942254506	0.081550268556737	3780
b4222	6.31970248023068	4.56060819815737	5.30325364204339	12.6995711523533	1.97425312984393	3.09377409129764	1.11668474870501	0.256791557577168	0.614751255131576	0	342
b4224	0	0.247561434907296	0.232155935390799	0.391683915700873	0.446537829921093	0.322961658316514	0.757760595615472	1.7430726287679	0.417193942254506	0.408059855779487	252
b4225	0.492615011591874	0.17774761291605	0.333373114883259	0.281226682417285	0.160305730524848	0.23188451727413	0	0.250290505486607	0.299542727188278	0.292984508345706	351
b4226	101.595664678323	94.1129001916201	76.4667707686255	108.098393895598	29.5641691293637	43.5313735817405	37.9417872423829	8.4377506491615	4.55401673760374	2.71131504476466	531
b4227	0.451635805643375	0.456316616661281	0.489060348773106	0.773546120309952	0.411539527223145	0.34013527472397	0.299246686826977	13.8616486899609	30.8716157496167	10.3159547159294	957
b4230	0.252705103349078	0	0	0	0	0	0	0.08556790184063	0.512345282410838	0.300594495575464	1026
b4231	0.433999185361743	0.375834194526601	0.058741068329728	0.198211013792176	0.169477311456947	0.163434226285171	0.095865881804175	1.23484848898552	2.74456418059769	2.37472736634575	996
